,API,F0,cf_high,cf_low,decoding_type,delta_theta,dur,dur_ramp,fs,level,model,model_name,n_cf,n_fiber_per_chan,nominal_level,result,roving_type
0,[0.],176.66805645445413,1943.3486209989956,883.3402822722707,AI,[0.001],0.1,0.01,1250000.0,33.31510066171346,Heinz2001,Heinz2001,40.0,51.0,20.0,0.001879444559384865,none
1,[0.],176.66805645445413,1943.3486209989956,883.3402822722707,AI,[0.001],0.1,0.01,1250000.0,43.31510066171346,Heinz2001,Heinz2001,40.0,51.0,30.0,0.0015713129683640392,none
2,[0.],176.66805645445413,1943.3486209989956,883.3402822722707,AI,[0.001],0.1,0.01,1250000.0,53.31510066171346,Heinz2001,Heinz2001,40.0,51.0,40.0,0.001470631229069847,none
3,[0.],195.25021006277245,2147.752310690497,976.2510503138623,AI,[0.001],0.1,0.01,1250000.0,33.61671705526375,Heinz2001,Heinz2001,40.0,51.0,20.0,0.001944590039923837,none
4,[0.],195.25021006277245,2147.752310690497,976.2510503138623,AI,[0.001],0.1,0.01,1250000.0,43.61671705526375,Heinz2001,Heinz2001,40.0,51.0,30.0,0.0016470645529305182,none
5,[0.],195.25021006277245,2147.752310690497,976.2510503138623,AI,[0.001],0.1,0.01,1250000.0,53.61671705526375,Heinz2001,Heinz2001,40.0,51.0,40.0,0.0015427413185524078,none
6,[0.],215.78685640539103,2373.6554204593012,1078.934282026955,AI,[0.001],0.1,0.01,1250000.0,34.014401565273985,Heinz2001,Heinz2001,40.0,51.0,20.0,0.002022232874425239,none
7,[0.],215.78685640539103,2373.6554204593012,1078.934282026955,AI,[0.001],0.1,0.01,1250000.0,44.014401565273985,Heinz2001,Heinz2001,40.0,51.0,30.0,0.001727014805348309,none
8,[0.],215.78685640539103,2373.6554204593012,1078.934282026955,AI,[0.001],0.1,0.01,1250000.0,54.014401565273985,Heinz2001,Heinz2001,40.0,51.0,40.0,0.0016253282986990638,none
9,[0.],238.48357132292253,2623.319284552148,1192.4178566146127,AI,[0.001],0.1,0.01,1250000.0,34.4939876158342,Heinz2001,Heinz2001,40.0,51.0,20.0,0.0021184929899561405,none
10,[0.],238.48357132292253,2623.319284552148,1192.4178566146127,AI,[0.001],0.1,0.01,1250000.0,44.4939876158342,Heinz2001,Heinz2001,40.0,51.0,30.0,0.0018234118616960316,none
11,[0.],238.48357132292253,2623.319284552148,1192.4178566146127,AI,[0.001],0.1,0.01,1250000.0,54.4939876158342,Heinz2001,Heinz2001,40.0,51.0,40.0,0.0017306395266259323,none
12,[0.],263.567553364268,2899.243087006948,1317.83776682134,AI,[0.001],0.1,0.01,1250000.0,34.972581766637475,Heinz2001,Heinz2001,40.0,51.0,20.0,0.002248246965616169,none
13,[0.],263.567553364268,2899.243087006948,1317.83776682134,AI,[0.001],0.1,0.01,1250000.0,44.972581766637475,Heinz2001,Heinz2001,40.0,51.0,30.0,0.001968372028775494,none
14,[0.],263.567553364268,2899.243087006948,1317.83776682134,AI,[0.001],0.1,0.01,1250000.0,54.972581766637475,Heinz2001,Heinz2001,40.0,51.0,40.0,0.0018814875595040963,none
15,[0.],291.2898980884604,3204.1888789730647,1456.449490442302,AI,[0.001],0.1,0.01,1250000.0,35.43464390139043,Heinz2001,Heinz2001,40.0,51.0,20.0,0.0024356572580057872,none
16,[0.],291.2898980884604,3204.1888789730647,1456.449490442302,AI,[0.001],0.1,0.01,1250000.0,45.43464390139043,Heinz2001,Heinz2001,40.0,51.0,30.0,0.002161640067341979,none
17,[0.],291.2898980884604,3204.1888789730647,1456.449490442302,AI,[0.001],0.1,0.01,1250000.0,55.43464390139043,Heinz2001,Heinz2001,40.0,51.0,40.0,0.0020807083833242848,none
18,[0.],321.9281115802507,3541.2092273827575,1609.6405579012535,AI,[0.001],0.1,0.01,1250000.0,35.926474117245625,Heinz2001,Heinz2001,40.0,51.0,20.0,0.00269593516196906,none
19,[0.],321.9281115802507,3541.2092273827575,1609.6405579012535,AI,[0.001],0.1,0.01,1250000.0,45.926474117245625,Heinz2001,Heinz2001,40.0,51.0,30.0,0.00243382413805865,none
20,[0.],321.9281115802507,3541.2092273827575,1609.6405579012535,AI,[0.001],0.1,0.01,1250000.0,55.926474117245625,Heinz2001,Heinz2001,40.0,51.0,40.0,0.0023494571817319347,none
21,[0.],355.78888834020944,3913.677771742304,1778.9444417010473,AI,[0.001],0.1,0.01,1250000.0,36.433654302771586,Heinz2001,Heinz2001,40.0,51.0,20.0,0.0030571951241690496,none
22,[0.],355.78888834020944,3913.677771742304,1778.9444417010473,AI,[0.001],0.1,0.01,1250000.0,46.433654302771586,Heinz2001,Heinz2001,40.0,51.0,30.0,0.002801881175160435,none
23,[0.],355.78888834020944,3913.677771742304,1778.9444417010473,AI,[0.001],0.1,0.01,1250000.0,56.433654302771586,Heinz2001,Heinz2001,40.0,51.0,40.0,0.0026991542672239184,none
24,[0.],393.21118135657645,4325.3229949223405,1966.0559067828822,AI,[0.001],0.1,0.01,1250000.0,36.896005181474834,Heinz2001,Heinz2001,40.0,51.0,20.0,0.0035585508021257453,none
25,[0.],393.21118135657645,4325.3229949223405,1966.0559067828822,AI,[0.001],0.1,0.01,1250000.0,46.896005181474834,Heinz2001,Heinz2001,40.0,51.0,30.0,0.003292849134120527,none
26,[0.],393.21118135657645,4325.3229949223405,1966.0559067828822,AI,[0.001],0.1,0.01,1250000.0,56.896005181474834,Heinz2001,Heinz2001,40.0,51.0,40.0,0.0031808208584267143,none
27,[0.],434.56959509086647,4780.265545999531,2172.8479754543323,AI,[0.001],0.1,0.01,1250000.0,37.270005918784854,Heinz2001,Heinz2001,40.0,51.0,20.0,0.004258754204741757,none
28,[0.],434.56959509086647,4780.265545999531,2172.8479754543323,AI,[0.001],0.1,0.01,1250000.0,47.270005918784854,Heinz2001,Heinz2001,40.0,51.0,30.0,0.003984694593486123,none
29,[0.],434.56959509086647,4780.265545999531,2172.8479754543323,AI,[0.001],0.1,0.01,1250000.0,57.270005918784854,Heinz2001,Heinz2001,40.0,51.0,40.0,0.003859000903426336,none
30,[0.],480.27813534169,5283.05948875859,2401.39067670845,AI,[0.001],0.1,0.01,1250000.0,37.52872377209741,Heinz2001,Heinz2001,40.0,51.0,20.0,0.005253703130239959,none
31,[0.],480.27813534169,5283.05948875859,2401.39067670845,AI,[0.001],0.1,0.01,1250000.0,47.52872377209741,Heinz2001,Heinz2001,40.0,51.0,30.0,0.004977392093246364,none
32,[0.],480.27813534169,5283.05948875859,2401.39067670845,AI,[0.001],0.1,0.01,1250000.0,57.52872377209741,Heinz2001,Heinz2001,40.0,51.0,40.0,0.004847847037443237,none
33,[0.],530.7943535236503,5838.7378887601535,2653.9717676182518,AI,[0.001],0.1,0.01,1250000.0,37.692465385188825,Heinz2001,Heinz2001,40.0,51.0,20.0,0.006682756922197012,none
34,[0.],530.7943535236503,5838.7378887601535,2653.9717676182518,AI,[0.001],0.1,0.01,1250000.0,47.692465385188825,Heinz2001,Heinz2001,40.0,51.0,30.0,0.00639468279653071,none
35,[0.],530.7943535236503,5838.7378887601535,2653.9717676182518,AI,[0.001],0.1,0.01,1250000.0,57.692465385188825,Heinz2001,Heinz2001,40.0,51.0,40.0,0.00626693824290901,none
36,[0.],586.6239268463596,6452.863195309956,2933.119634231798,AI,[0.001],0.1,0.01,1250000.0,37.80056044509692,Heinz2001,Heinz2001,40.0,51.0,20.0,0.008737422494629239,none
37,[0.],586.6239268463596,6452.863195309956,2933.119634231798,AI,[0.001],0.1,0.01,1250000.0,47.80056044509692,Heinz2001,Heinz2001,40.0,51.0,30.0,0.00840803043488872,none
38,[0.],586.6239268463596,6452.863195309956,2933.119634231798,AI,[0.001],0.1,0.01,1250000.0,57.80056044509692,Heinz2001,Heinz2001,40.0,51.0,40.0,0.008276434498130985,none
39,[0.],648.3257202420679,7131.582922662747,3241.628601210339,AI,[0.001],0.1,0.01,1250000.0,37.869024043681044,Heinz2001,Heinz2001,40.0,51.0,20.0,0.011698511381142487,none
40,[0.],648.3257202420679,7131.582922662747,3241.628601210339,AI,[0.001],0.1,0.01,1250000.0,47.869024043681044,Heinz2001,Heinz2001,40.0,51.0,30.0,0.011316393495831625,none
41,[0.],648.3257202420679,7131.582922662747,3241.628601210339,AI,[0.001],0.1,0.01,1250000.0,57.869024043681044,Heinz2001,Heinz2001,40.0,51.0,40.0,0.011163966456324132,none
