,API,F0,cf_high,cf_low,decoding_type,delta_theta,dur,dur_ramp,fs,level,model,model_name,n_cf,n_fiber_per_chan,nominal_level,result,roving_type
0,[0.],176.66805645445413,1943.3486209989956,883.3402822722707,AI,[0.001],0.1,0.01,300000.0,38.45437904135416,Verhulst2018,Verhulst2018,40.0,51.0,20.0,0.0024177303919286582,none
1,[0.],176.66805645445413,1943.3486209989956,883.3402822722707,AI,[0.001],0.1,0.01,300000.0,48.45437904135416,Verhulst2018,Verhulst2018,40.0,51.0,30.0,0.002157679558689735,none
2,[0.],176.66805645445413,1943.3486209989956,883.3402822722707,AI,[0.001],0.1,0.01,300000.0,58.45437904135416,Verhulst2018,Verhulst2018,40.0,51.0,40.0,0.001999019927852623,none
3,[0.],195.25021006277245,2147.752310690497,976.2510503138623,AI,[0.001],0.1,0.01,300000.0,39.549414333485345,Verhulst2018,Verhulst2018,40.0,51.0,20.0,0.002666782796728521,none
4,[0.],195.25021006277245,2147.752310690497,976.2510503138623,AI,[0.001],0.1,0.01,300000.0,49.549414333485345,Verhulst2018,Verhulst2018,40.0,51.0,30.0,0.002387291656016117,none
5,[0.],195.25021006277245,2147.752310690497,976.2510503138623,AI,[0.001],0.1,0.01,300000.0,59.549414333485345,Verhulst2018,Verhulst2018,40.0,51.0,40.0,0.002187010220473622,none
6,[0.],215.78685640539103,2373.6554204593012,1078.934282026955,AI,[0.001],0.1,0.01,300000.0,40.30829854438498,Verhulst2018,Verhulst2018,40.0,51.0,20.0,0.0029743864907227397,none
7,[0.],215.78685640539103,2373.6554204593012,1078.934282026955,AI,[0.001],0.1,0.01,300000.0,50.30829854438498,Verhulst2018,Verhulst2018,40.0,51.0,30.0,0.0026493926957579135,none
8,[0.],215.78685640539103,2373.6554204593012,1078.934282026955,AI,[0.001],0.1,0.01,300000.0,60.30829854438498,Verhulst2018,Verhulst2018,40.0,51.0,40.0,0.002429395531579977,none
9,[0.],238.48357132292253,2623.319284552148,1192.4178566146127,AI,[0.001],0.1,0.01,300000.0,40.64805952851363,Verhulst2018,Verhulst2018,40.0,51.0,20.0,0.0033643601603796096,none
10,[0.],238.48357132292253,2623.319284552148,1192.4178566146127,AI,[0.001],0.1,0.01,300000.0,50.64805952851363,Verhulst2018,Verhulst2018,40.0,51.0,30.0,0.0029703685893928875,none
11,[0.],238.48357132292253,2623.319284552148,1192.4178566146127,AI,[0.001],0.1,0.01,300000.0,60.64805952851363,Verhulst2018,Verhulst2018,40.0,51.0,40.0,0.0027441542176770677,none
12,[0.],263.567553364268,2899.243087006948,1317.83776682134,AI,[0.001],0.1,0.01,300000.0,41.29392092651331,Verhulst2018,Verhulst2018,40.0,51.0,20.0,0.0038152349862926225,none
13,[0.],263.567553364268,2899.243087006948,1317.83776682134,AI,[0.001],0.1,0.01,300000.0,51.29392092651331,Verhulst2018,Verhulst2018,40.0,51.0,30.0,0.003402630066642927,none
14,[0.],263.567553364268,2899.243087006948,1317.83776682134,AI,[0.001],0.1,0.01,300000.0,61.29392092651331,Verhulst2018,Verhulst2018,40.0,51.0,40.0,0.0031168837029932873,none
15,[0.],291.2898980884604,3204.1888789730647,1456.449490442302,AI,[0.001],0.1,0.01,300000.0,42.29588910490317,Verhulst2018,Verhulst2018,40.0,51.0,20.0,0.004358970030176299,none
16,[0.],291.2898980884604,3204.1888789730647,1456.449490442302,AI,[0.001],0.1,0.01,300000.0,52.29588910490317,Verhulst2018,Verhulst2018,40.0,51.0,30.0,0.0038496346296349754,none
17,[0.],291.2898980884604,3204.1888789730647,1456.449490442302,AI,[0.001],0.1,0.01,300000.0,62.29588910490317,Verhulst2018,Verhulst2018,40.0,51.0,40.0,0.0035633785763820275,none
18,[0.],321.9281115802507,3541.2092273827575,1609.6405579012535,AI,[0.001],0.1,0.01,300000.0,43.07653642986928,Verhulst2018,Verhulst2018,40.0,51.0,20.0,0.005036923696824356,none
19,[0.],321.9281115802507,3541.2092273827575,1609.6405579012535,AI,[0.001],0.1,0.01,300000.0,53.07653642986928,Verhulst2018,Verhulst2018,40.0,51.0,30.0,0.0044274941405110955,none
20,[0.],321.9281115802507,3541.2092273827575,1609.6405579012535,AI,[0.001],0.1,0.01,300000.0,63.07653642986928,Verhulst2018,Verhulst2018,40.0,51.0,40.0,0.004095777398680987,none
21,[0.],355.78888834020944,3913.677771742304,1778.9444417010473,AI,[0.001],0.1,0.01,300000.0,43.64714625750077,Verhulst2018,Verhulst2018,40.0,51.0,20.0,0.005850297699345716,none
22,[0.],355.78888834020944,3913.677771742304,1778.9444417010473,AI,[0.001],0.1,0.01,300000.0,53.64714625750077,Verhulst2018,Verhulst2018,40.0,51.0,30.0,0.005134930898344156,none
23,[0.],355.78888834020944,3913.677771742304,1778.9444417010473,AI,[0.001],0.1,0.01,300000.0,63.64714625750077,Verhulst2018,Verhulst2018,40.0,51.0,40.0,0.004721925012158571,none
24,[0.],393.21118135657645,4325.3229949223405,1966.0559067828822,AI,[0.001],0.1,0.01,300000.0,44.43235206689291,Verhulst2018,Verhulst2018,40.0,51.0,20.0,0.006871424094016696,none
25,[0.],393.21118135657645,4325.3229949223405,1966.0559067828822,AI,[0.001],0.1,0.01,300000.0,54.43235206689291,Verhulst2018,Verhulst2018,40.0,51.0,30.0,0.005976018686107445,none
