,API,F0,cf_high,cf_low,decoding_type,delta_theta,dur,dur_ramp,fs,level,model,model_name,n_cf,n_fiber_per_chan,nominal_level,result,roving_type
104,[0.],1305.6524870230744,14362.177357253819,6528.262435115372,AI,[0.001],0.1,0.01,200000.0,86.9956658634938,Zilany2014,Zilany2014,40.0,51.0,80.0,0.08771178419762067,none
105,[0.],1442.9825486078093,15872.808034685902,7214.912743039047,AI,[0.001],0.1,0.01,200000.0,48.865164487789535,Zilany2014,Zilany2014,40.0,51.0,40.0,0.04652870634239064,none
106,[0.],1442.9825486078093,15872.808034685902,7214.912743039047,AI,[0.001],0.1,0.01,200000.0,58.865164487789535,Zilany2014,Zilany2014,40.0,51.0,50.0,0.05934971960898028,none
107,[0.],1442.9825486078093,15872.808034685902,7214.912743039047,AI,[0.001],0.1,0.01,200000.0,68.86516448778953,Zilany2014,Zilany2014,40.0,51.0,60.0,0.0705150768294468,none
108,[0.],1442.9825486078093,15872.808034685902,7214.912743039047,AI,[0.001],0.1,0.01,200000.0,78.86516448778953,Zilany2014,Zilany2014,40.0,51.0,70.0,0.0735583375102025,none
109,[0.],1442.9825486078093,15872.808034685902,7214.912743039047,AI,[0.001],0.1,0.01,200000.0,88.86516448778953,Zilany2014,Zilany2014,40.0,51.0,80.0,0.09966115487691721,none
110,[0.],1594.7571473127314,17542.328620440047,7973.785736563657,AI,[0.001],0.1,0.01,200000.0,50.73619056988742,Zilany2014,Zilany2014,40.0,51.0,40.0,0.049003181195113044,none
111,[0.],1594.7571473127314,17542.328620440047,7973.785736563657,AI,[0.001],0.1,0.01,200000.0,60.73619056988742,Zilany2014,Zilany2014,40.0,51.0,50.0,0.0559035178076932,none
112,[0.],1594.7571473127314,17542.328620440047,7973.785736563657,AI,[0.001],0.1,0.01,200000.0,70.73619056988741,Zilany2014,Zilany2014,40.0,51.0,60.0,0.07305102365703423,none
113,[0.],1594.7571473127314,17542.328620440047,7973.785736563657,AI,[0.001],0.1,0.01,200000.0,80.73619056988741,Zilany2014,Zilany2014,40.0,51.0,70.0,0.08593708686046898,none
114,[0.],1594.7571473127314,17542.328620440047,7973.785736563657,AI,[0.001],0.1,0.01,200000.0,90.73619056988741,Zilany2014,Zilany2014,40.0,51.0,80.0,0.1017204639293854,none
115,[0.],1762.495576511835,19387.451341630185,8812.477882559175,AI,[0.001],0.1,0.01,200000.0,52.594091411120644,Zilany2014,Zilany2014,40.0,51.0,40.0,0.0533409094992811,none
116,[0.],1762.495576511835,19387.451341630185,8812.477882559175,AI,[0.001],0.1,0.01,200000.0,62.594091411120644,Zilany2014,Zilany2014,40.0,51.0,50.0,0.061869896907467796,none
117,[0.],1762.495576511835,19387.451341630185,8812.477882559175,AI,[0.001],0.1,0.01,200000.0,72.59409141112064,Zilany2014,Zilany2014,40.0,51.0,60.0,0.07972162605881557,none
118,[0.],1762.495576511835,19387.451341630185,8812.477882559175,AI,[0.001],0.1,0.01,200000.0,82.59409141112064,Zilany2014,Zilany2014,40.0,51.0,70.0,0.10306986024868982,none
119,[0.],1762.495576511835,19387.451341630185,8812.477882559175,AI,[0.001],0.1,0.01,200000.0,92.59409141112064,Zilany2014,Zilany2014,40.0,51.0,80.0,0.09119811569819221,none
