,API,F0,cf_high,cf_low,decoding_type,delta_theta,dur,dur_ramp,fs,level,model,model_name,n_cf,n_fiber_per_chan,nominal_level,result,roving_type
0,[0.],176.66805645445413,1943.3486209989956,883.3402822722707,RP,[0.001],0.1,0.01,200000.0,47.72442468791052,Zilany2014,Zilany2014,40.0,51.0,40.0,0.14438520380669953,none
1,[0.],176.66805645445413,1943.3486209989956,883.3402822722707,RP,[0.001],0.1,0.01,200000.0,57.72442468791052,Zilany2014,Zilany2014,40.0,51.0,50.0,0.14048790150783733,none
2,[0.],176.66805645445413,1943.3486209989956,883.3402822722707,RP,[0.001],0.1,0.01,200000.0,67.72442468791051,Zilany2014,Zilany2014,40.0,51.0,60.0,0.13563032258251814,none
3,[0.],176.66805645445413,1943.3486209989956,883.3402822722707,RP,[0.001],0.1,0.01,200000.0,77.72442468791051,Zilany2014,Zilany2014,40.0,51.0,70.0,0.11535834781970568,none
4,[0.],176.66805645445413,1943.3486209989956,883.3402822722707,RP,[0.001],0.1,0.01,200000.0,87.72442468791051,Zilany2014,Zilany2014,40.0,51.0,80.0,0.13032102964550338,none
5,[0.],195.25021006277245,2147.752310690497,976.2510503138623,RP,[0.001],0.1,0.01,200000.0,47.929405972484574,Zilany2014,Zilany2014,40.0,51.0,40.0,0.3566951343769571,none
6,[0.],195.25021006277245,2147.752310690497,976.2510503138623,RP,[0.001],0.1,0.01,200000.0,57.929405972484574,Zilany2014,Zilany2014,40.0,51.0,50.0,0.3970185459847396,none
7,[0.],195.25021006277245,2147.752310690497,976.2510503138623,RP,[0.001],0.1,0.01,200000.0,67.92940597248457,Zilany2014,Zilany2014,40.0,51.0,60.0,0.3843516558015633,none
8,[0.],195.25021006277245,2147.752310690497,976.2510503138623,RP,[0.001],0.1,0.01,200000.0,77.92940597248457,Zilany2014,Zilany2014,40.0,51.0,70.0,0.36905414152782984,none
9,[0.],195.25021006277245,2147.752310690497,976.2510503138623,RP,[0.001],0.1,0.01,200000.0,87.92940597248457,Zilany2014,Zilany2014,40.0,51.0,80.0,0.42431938435422956,none
10,[0.],215.78685640539103,2373.6554204593012,1078.934282026955,RP,[0.001],0.1,0.01,200000.0,48.84668096100693,Zilany2014,Zilany2014,40.0,51.0,40.0,0.41118563984603,none
11,[0.],215.78685640539103,2373.6554204593012,1078.934282026955,RP,[0.001],0.1,0.01,200000.0,58.84668096100693,Zilany2014,Zilany2014,40.0,51.0,50.0,0.5673966714389289,none
12,[0.],215.78685640539103,2373.6554204593012,1078.934282026955,RP,[0.001],0.1,0.01,200000.0,68.84668096100694,Zilany2014,Zilany2014,40.0,51.0,60.0,0.45863565159723324,none
13,[0.],215.78685640539103,2373.6554204593012,1078.934282026955,RP,[0.001],0.1,0.01,200000.0,78.84668096100694,Zilany2014,Zilany2014,40.0,51.0,70.0,0.5589304409717288,none
14,[0.],215.78685640539103,2373.6554204593012,1078.934282026955,RP,[0.001],0.1,0.01,200000.0,88.84668096100694,Zilany2014,Zilany2014,40.0,51.0,80.0,0.47658780647922283,none
15,[0.],238.48357132292253,2623.319284552148,1192.4178566146127,RP,[0.001],0.1,0.01,200000.0,50.25647199162987,Zilany2014,Zilany2014,40.0,51.0,40.0,0.5194555219940997,none
16,[0.],238.48357132292253,2623.319284552148,1192.4178566146127,RP,[0.001],0.1,0.01,200000.0,60.25647199162987,Zilany2014,Zilany2014,40.0,51.0,50.0,0.639199142103602,none
17,[0.],238.48357132292253,2623.319284552148,1192.4178566146127,RP,[0.001],0.1,0.01,200000.0,70.25647199162987,Zilany2014,Zilany2014,40.0,51.0,60.0,0.5315057103918396,none
18,[0.],238.48357132292253,2623.319284552148,1192.4178566146127,RP,[0.001],0.1,0.01,200000.0,80.25647199162987,Zilany2014,Zilany2014,40.0,51.0,70.0,0.5196969564379182,none
19,[0.],238.48357132292253,2623.319284552148,1192.4178566146127,RP,[0.001],0.1,0.01,200000.0,90.25647199162987,Zilany2014,Zilany2014,40.0,51.0,80.0,0.4489875053589686,none
20,[0.],263.567553364268,2899.243087006948,1317.83776682134,RP,[0.001],0.1,0.01,200000.0,51.11795854297132,Zilany2014,Zilany2014,40.0,51.0,40.0,0.5686391087552249,none
21,[0.],263.567553364268,2899.243087006948,1317.83776682134,RP,[0.001],0.1,0.01,200000.0,61.11795854297132,Zilany2014,Zilany2014,40.0,51.0,50.0,0.7926111214912333,none
22,[0.],263.567553364268,2899.243087006948,1317.83776682134,RP,[0.001],0.1,0.01,200000.0,71.11795854297132,Zilany2014,Zilany2014,40.0,51.0,60.0,0.6583220782387393,none
23,[0.],263.567553364268,2899.243087006948,1317.83776682134,RP,[0.001],0.1,0.01,200000.0,81.11795854297132,Zilany2014,Zilany2014,40.0,51.0,70.0,0.7800167740527121,none
24,[0.],263.567553364268,2899.243087006948,1317.83776682134,RP,[0.001],0.1,0.01,200000.0,91.11795854297132,Zilany2014,Zilany2014,40.0,51.0,80.0,0.8580725407315457,none
25,[0.],291.2898980884604,3204.1888789730647,1456.449490442302,RP,[0.001],0.1,0.01,200000.0,50.99877222435953,Zilany2014,Zilany2014,40.0,51.0,40.0,0.6056522474045881,none
26,[0.],291.2898980884604,3204.1888789730647,1456.449490442302,RP,[0.001],0.1,0.01,200000.0,60.99877222435953,Zilany2014,Zilany2014,40.0,51.0,50.0,0.9155136741255904,none
27,[0.],291.2898980884604,3204.1888789730647,1456.449490442302,RP,[0.001],0.1,0.01,200000.0,70.99877222435953,Zilany2014,Zilany2014,40.0,51.0,60.0,0.6352962157959449,none
28,[0.],291.2898980884604,3204.1888789730647,1456.449490442302,RP,[0.001],0.1,0.01,200000.0,80.99877222435953,Zilany2014,Zilany2014,40.0,51.0,70.0,0.47338568565426453,none
29,[0.],291.2898980884604,3204.1888789730647,1456.449490442302,RP,[0.001],0.1,0.01,200000.0,90.99877222435953,Zilany2014,Zilany2014,40.0,51.0,80.0,0.37550791923076565,none
30,[0.],321.9281115802507,3541.2092273827575,1609.6405579012535,RP,[0.001],0.1,0.01,200000.0,50.08353226943191,Zilany2014,Zilany2014,40.0,51.0,40.0,0.6283305958741926,none
31,[0.],321.9281115802507,3541.2092273827575,1609.6405579012535,RP,[0.001],0.1,0.01,200000.0,60.08353226943191,Zilany2014,Zilany2014,40.0,51.0,50.0,0.7716622270696999,none
32,[0.],321.9281115802507,3541.2092273827575,1609.6405579012535,RP,[0.001],0.1,0.01,200000.0,70.08353226943191,Zilany2014,Zilany2014,40.0,51.0,60.0,0.7631511956235592,none
33,[0.],321.9281115802507,3541.2092273827575,1609.6405579012535,RP,[0.001],0.1,0.01,200000.0,80.08353226943191,Zilany2014,Zilany2014,40.0,51.0,70.0,0.5122540840180103,none
34,[0.],321.9281115802507,3541.2092273827575,1609.6405579012535,RP,[0.001],0.1,0.01,200000.0,90.08353226943191,Zilany2014,Zilany2014,40.0,51.0,80.0,0.595002146795629,none
35,[0.],355.78888834020944,3913.677771742304,1778.9444417010473,RP,[0.001],0.1,0.01,200000.0,48.70087320773526,Zilany2014,Zilany2014,40.0,51.0,40.0,0.6042889785807177,none
36,[0.],355.78888834020944,3913.677771742304,1778.9444417010473,RP,[0.001],0.1,0.01,200000.0,58.70087320773526,Zilany2014,Zilany2014,40.0,51.0,50.0,0.8501158274810477,none
37,[0.],355.78888834020944,3913.677771742304,1778.9444417010473,RP,[0.001],0.1,0.01,200000.0,68.70087320773527,Zilany2014,Zilany2014,40.0,51.0,60.0,0.9546753383994409,none
38,[0.],355.78888834020944,3913.677771742304,1778.9444417010473,RP,[0.001],0.1,0.01,200000.0,78.70087320773527,Zilany2014,Zilany2014,40.0,51.0,70.0,1.0704203049849077,none
39,[0.],355.78888834020944,3913.677771742304,1778.9444417010473,RP,[0.001],0.1,0.01,200000.0,88.70087320773527,Zilany2014,Zilany2014,40.0,51.0,80.0,1.1578736057515049,none
40,[0.],393.21118135657645,4325.3229949223405,1966.0559067828822,RP,[0.001],0.1,0.01,200000.0,47.243707257190316,Zilany2014,Zilany2014,40.0,51.0,40.0,0.6563963161315973,none
41,[0.],393.21118135657645,4325.3229949223405,1966.0559067828822,RP,[0.001],0.1,0.01,200000.0,57.243707257190316,Zilany2014,Zilany2014,40.0,51.0,50.0,0.8537457480136389,none
42,[0.],393.21118135657645,4325.3229949223405,1966.0559067828822,RP,[0.001],0.1,0.01,200000.0,67.24370725719032,Zilany2014,Zilany2014,40.0,51.0,60.0,1.109049027688263,none
