,API,F0,cf_high,cf_low,decoding_type,delta_theta,dur,dur_ramp,fs,level,model,model_name,n_cf,n_fiber_per_chan,nominal_level,result,roving_type
72,[0.],716.5173807127743,7881.691187840517,3582.5869035638716,RP,[0.001],0.1,0.01,500000.0,59.87458796405344,Zilany2014,Zilany2014,40.0,51.0,60.0,2.5006984261087046,none
73,[0.],716.5173807127743,7881.691187840517,3582.5869035638716,RP,[0.001],0.1,0.01,500000.0,69.87458796405345,Zilany2014,Zilany2014,40.0,51.0,70.0,2.199207568442397,none
74,[0.],716.5173807127743,7881.691187840517,3582.5869035638716,RP,[0.001],0.1,0.01,500000.0,79.87458796405345,Zilany2014,Zilany2014,40.0,51.0,80.0,3.5816214969016307,none
75,[0.],791.8815200973457,8710.696721070803,3959.407600486729,RP,[0.001],0.1,0.01,500000.0,39.63635223683202,Zilany2014,Zilany2014,40.0,51.0,40.0,1.0051694366087542,none
76,[0.],791.8815200973457,8710.696721070803,3959.407600486729,RP,[0.001],0.1,0.01,500000.0,49.63635223683202,Zilany2014,Zilany2014,40.0,51.0,50.0,1.5696473283877614,none
77,[0.],791.8815200973457,8710.696721070803,3959.407600486729,RP,[0.001],0.1,0.01,500000.0,59.63635223683202,Zilany2014,Zilany2014,40.0,51.0,60.0,2.9584688926379843,none
78,[0.],791.8815200973457,8710.696721070803,3959.407600486729,RP,[0.001],0.1,0.01,500000.0,69.63635223683201,Zilany2014,Zilany2014,40.0,51.0,70.0,4.275698074737849,none
79,[0.],791.8815200973457,8710.696721070803,3959.407600486729,RP,[0.001],0.1,0.01,500000.0,79.63635223683201,Zilany2014,Zilany2014,40.0,51.0,80.0,2.3615941531417453,none
80,[0.],875.17254814933,9626.89802964263,4375.86274074665,RP,[0.001],0.1,0.01,500000.0,39.7611214338582,Zilany2014,Zilany2014,40.0,51.0,40.0,1.0669020975218142,none
81,[0.],875.17254814933,9626.89802964263,4375.86274074665,RP,[0.001],0.1,0.01,500000.0,49.7611214338582,Zilany2014,Zilany2014,40.0,51.0,50.0,1.6736290966186858,none
82,[0.],875.17254814933,9626.89802964263,4375.86274074665,RP,[0.001],0.1,0.01,500000.0,59.7611214338582,Zilany2014,Zilany2014,40.0,51.0,60.0,3.317969393940627,none
83,[0.],875.17254814933,9626.89802964263,4375.86274074665,RP,[0.001],0.1,0.01,500000.0,69.7611214338582,Zilany2014,Zilany2014,40.0,51.0,70.0,4.494894849993264,none
84,[0.],875.17254814933,9626.89802964263,4375.86274074665,RP,[0.001],0.1,0.01,500000.0,79.7611214338582,Zilany2014,Zilany2014,40.0,51.0,80.0,2.1122318282650125,none
