,API,cf_high,cf_low,decoding_type,delta_theta,dur,dur_ramp,freq,fs,level,model,model_name,n_cf,n_fiber_per_chan,nominal_level,result,roving_type
25,"[[0.         0.        ]
 [0.         0.02777778]]",4718.534176278918,1572.8447254263058,AI,[0.001 0.001],0.1,0.01,3145.6894508526116,200000.0,[39.46657792],Zilany2014,Zilany2014,40.0,40.0,30.0,0.07694547352238222,level
26,"[[0.         0.        ]
 [0.         0.02777778]]",4718.534176278918,1572.8447254263058,AI,[0.001 0.001],0.1,0.01,3145.6894508526116,200000.0,[47.20134062],Zilany2014,Zilany2014,40.0,40.0,40.0,0.05814989064719917,level
27,"[[0.         0.        ]
 [0.         0.02777778]]",5214.835141090398,1738.2783803634659,AI,[0.001 0.001],0.1,0.01,3476.5567607269318,200000.0,[26.51176015],Zilany2014,Zilany2014,40.0,40.0,20.0,0.15163863141657624,level
28,"[[0.         0.        ]
 [0.         0.02777778]]",5214.835141090398,1738.2783803634659,AI,[0.001 0.001],0.1,0.01,3476.5567607269318,200000.0,[36.93563967],Zilany2014,Zilany2014,40.0,40.0,30.0,0.11606447523542457,level
29,"[[0.         0.        ]
 [0.         0.02777778]]",5214.835141090398,1738.2783803634659,AI,[0.001 0.001],0.1,0.01,3476.5567607269318,200000.0,[44.14315656],Zilany2014,Zilany2014,40.0,40.0,40.0,0.0863729750809947,level
30,"[[0.         0.        ]
 [0.         0.02777778]]",5763.337624100281,1921.11254136676,AI,[0.001 0.001],0.1,0.01,3842.22508273352,200000.0,[26.04893239],Zilany2014,Zilany2014,40.0,40.0,20.0,0.22291496662727162,level
31,"[[0.         0.        ]
 [0.         0.02777778]]",5763.337624100281,1921.11254136676,AI,[0.001 0.001],0.1,0.01,3842.22508273352,200000.0,[33.40850156],Zilany2014,Zilany2014,40.0,40.0,30.0,0.16965025481694326,level
32,"[[0.         0.        ]
 [0.         0.02777778]]",5763.337624100281,1921.11254136676,AI,[0.001 0.001],0.1,0.01,3842.22508273352,200000.0,[42.12042939],Zilany2014,Zilany2014,40.0,40.0,40.0,0.12762125652144846,level
33,"[[0.         0.        ]
 [0.         0.02777778]]",6369.5322422838035,2123.1774140946013,AI,[0.001 0.001],0.1,0.01,4246.354828189203,200000.0,[21.4036232],Zilany2014,Zilany2014,40.0,40.0,20.0,0.3379805407338308,level
34,"[[0.         0.        ]
 [0.         0.02777778]]",6369.5322422838035,2123.1774140946013,AI,[0.001 0.001],0.1,0.01,4246.354828189203,200000.0,[35.48863053],Zilany2014,Zilany2014,40.0,40.0,30.0,0.2535994972441088,level
35,"[[0.         0.        ]
 [0.         0.02777778]]",6369.5322422838035,2123.1774140946013,AI,[0.001 0.001],0.1,0.01,4246.354828189203,200000.0,[42.77007747],Zilany2014,Zilany2014,40.0,40.0,40.0,0.1880713490617393,level
36,"[[0.         0.        ]
 [0.         0.02777778]]",7039.487122156315,2346.4957073854384,AI,[0.001 0.001],0.1,0.01,4692.991414770877,200000.0,[19.84540767],Zilany2014,Zilany2014,40.0,40.0,20.0,0.5201555127446734,level
37,"[[0.         0.        ]
 [0.         0.02777778]]",7039.487122156315,2346.4957073854384,AI,[0.001 0.001],0.1,0.01,4692.991414770877,200000.0,[32.23149064],Zilany2014,Zilany2014,40.0,40.0,30.0,0.3712741779392291,level
38,"[[0.         0.        ]
 [0.         0.02777778]]",7039.487122156315,2346.4957073854384,AI,[0.001 0.001],0.1,0.01,4692.991414770877,200000.0,[40.13844582],Zilany2014,Zilany2014,40.0,40.0,40.0,0.2799746939336033,level
39,"[[0.         0.        ]
 [0.         0.02777778]]",7779.908642904815,2593.3028809682714,AI,[0.001 0.001],0.1,0.01,5186.605761936543,200000.0,[20.42317285],Zilany2014,Zilany2014,40.0,40.0,20.0,0.745824227487498,level
40,"[[0.         0.        ]
 [0.         0.02777778]]",7779.908642904815,2593.3028809682714,AI,[0.001 0.001],0.1,0.01,5186.605761936543,200000.0,[33.20368147],Zilany2014,Zilany2014,40.0,40.0,30.0,0.5359195813299444,level
41,"[[0.         0.        ]
 [0.         0.02777778]]",7779.908642904815,2593.3028809682714,AI,[0.001 0.001],0.1,0.01,5186.605761936543,200000.0,[41.39233041],Zilany2014,Zilany2014,40.0,40.0,40.0,0.38895328776392846,level
42,"[[0.         0.        ]
 [0.         0.02777778]]",8598.208568553291,2866.069522851097,AI,[0.001 0.001],0.1,0.01,5732.139045702194,200000.0,[22.22169835],Zilany2014,Zilany2014,40.0,40.0,20.0,1.0088507345362032,level
43,"[[0.         0.        ]
 [0.         0.02777778]]",8598.208568553291,2866.069522851097,AI,[0.001 0.001],0.1,0.01,5732.139045702194,200000.0,[32.20259367],Zilany2014,Zilany2014,40.0,40.0,30.0,0.7461221916501813,level
44,"[[0.         0.        ]
 [0.         0.02777778]]",8598.208568553291,2866.069522851097,AI,[0.001 0.001],0.1,0.01,5732.139045702194,200000.0,[38.18014523],Zilany2014,Zilany2014,40.0,40.0,40.0,0.5753345204830936,level
45,"[[0.         0.        ]
 [0.         0.02777778]]",9502.578241168148,3167.526080389383,AI,[0.001 0.001],0.1,0.01,6335.052160778766,200000.0,[18.54352806],Zilany2014,Zilany2014,40.0,40.0,20.0,1.4017632811622325,level
46,"[[0.         0.        ]
 [0.         0.02777778]]",9502.578241168148,3167.526080389383,AI,[0.001 0.001],0.1,0.01,6335.052160778766,200000.0,[27.49708667],Zilany2014,Zilany2014,40.0,40.0,30.0,1.1107475484594114,level
47,"[[0.         0.        ]
 [0.         0.02777778]]",9502.578241168148,3167.526080389383,AI,[0.001 0.001],0.1,0.01,6335.052160778766,200000.0,[41.85683314],Zilany2014,Zilany2014,40.0,40.0,40.0,0.937586547060686,level
48,"[[0.         0.        ]
 [0.         0.02777778]]",10502.070577791961,3500.69019259732,AI,[0.001 0.001],0.1,0.01,7001.38038519464,200000.0,[20.42613315],Zilany2014,Zilany2014,40.0,40.0,20.0,1.935070816081682,level
49,"[[0.         0.        ]
 [0.         0.02777778]]",10502.070577791961,3500.69019259732,AI,[0.001 0.001],0.1,0.01,7001.38038519464,200000.0,[31.95217196],Zilany2014,Zilany2014,40.0,40.0,30.0,1.6809279388937683,level
50,"[[0.         0.        ]
 [0.         0.02777778]]",10502.070577791961,3500.69019259732,AI,[0.001 0.001],0.1,0.01,7001.38038519464,200000.0,[39.75220125],Zilany2014,Zilany2014,40.0,40.0,40.0,1.5753959409629654,level
51,"[[0.         0.        ]
 [0.         0.02777778]]",11606.690691911128,3868.8968973037095,AI,[0.001 0.001],0.1,0.01,7737.793794607419,200000.0,[22.43775592],Zilany2014,Zilany2014,40.0,40.0,20.0,2.6791662806129612,level
52,"[[0.         0.        ]
 [0.         0.02777778]]",11606.690691911128,3868.8968973037095,AI,[0.001 0.001],0.1,0.01,7737.793794607419,200000.0,[29.81973654],Zilany2014,Zilany2014,40.0,40.0,30.0,2.480484036583547,level
53,"[[0.         0.        ]
 [0.         0.02777778]]",11606.690691911128,3868.8968973037095,AI,[0.001 0.001],0.1,0.01,7737.793794607419,200000.0,[39.30752443],Zilany2014,Zilany2014,40.0,40.0,40.0,2.3343050357080783,level
54,"[[0.         0.        ]
 [0.         0.02777778]]",12827.49604659581,4275.832015531937,AI,[0.001 0.001],0.1,0.01,8551.664031063874,200000.0,[21.99502827],Zilany2014,Zilany2014,40.0,40.0,20.0,3.5151870639931495,level
55,"[[0.         0.        ]
 [0.         0.02777778]]",12827.49604659581,4275.832015531937,AI,[0.001 0.001],0.1,0.01,8551.664031063874,200000.0,[29.92272919],Zilany2014,Zilany2014,40.0,40.0,30.0,3.5565346741249932,level
56,"[[0.         0.        ]
 [0.         0.02777778]]",12827.49604659581,4275.832015531937,AI,[0.001 0.001],0.1,0.01,8551.664031063874,200000.0,[40.69361817],Zilany2014,Zilany2014,40.0,40.0,40.0,3.602886382479669,level
57,"[[0.         0.        ]
 [0.         0.02777778]]",14176.707141864697,4725.5690472882325,AI,[0.001 0.001],0.1,0.01,9451.138094576465,200000.0,[23.78293742],Zilany2014,Zilany2014,40.0,40.0,20.0,4.494651092234585,level
58,"[[0.         0.        ]
 [0.         0.02777778]]",14176.707141864697,4725.5690472882325,AI,[0.001 0.001],0.1,0.01,9451.138094576465,200000.0,[36.7701435],Zilany2014,Zilany2014,40.0,40.0,30.0,3.1156369301622093,level
59,"[[0.         0.        ]
 [0.         0.02777778]]",14176.707141864697,4725.5690472882325,AI,[0.001 0.001],0.1,0.01,9451.138094576465,200000.0,[42.72881586],Zilany2014,Zilany2014,40.0,40.0,40.0,2.1613042765342176,level
60,"[[0.         0.        ]
 [0.         0.02777778]]",15667.829844276894,5222.609948092298,AI,[0.001 0.001],0.1,0.01,10445.219896184595,200000.0,[27.20286351],Zilany2014,Zilany2014,40.0,40.0,20.0,4.873156182476627,level
61,"[[0.         0.        ]
 [0.         0.02777778]]",15667.829844276894,5222.609948092298,AI,[0.001 0.001],0.1,0.01,10445.219896184595,200000.0,[36.1343428],Zilany2014,Zilany2014,40.0,40.0,30.0,2.7504935688320606,level
62,"[[0.         0.        ]
 [0.         0.02777778]]",15667.829844276894,5222.609948092298,AI,[0.001 0.001],0.1,0.01,10445.219896184595,200000.0,[45.22799097],Zilany2014,Zilany2014,40.0,40.0,40.0,1.9252294971106207,level
63,"[[0.         0.        ]
 [0.         0.02777778]]",17315.79058329371,5771.930194431237,AI,[0.001 0.001],0.1,0.01,11543.860388862475,200000.0,[29.82726705],Zilany2014,Zilany2014,40.0,40.0,20.0,5.609188531563389,level
64,"[[0.         0.        ]
 [0.         0.02777778]]",17315.79058329371,5771.930194431237,AI,[0.001 0.001],0.1,0.01,11543.860388862475,200000.0,[36.61743129],Zilany2014,Zilany2014,40.0,40.0,30.0,5.927569864059773,level
65,"[[0.         0.        ]
 [0.         0.02777778]]",17315.79058329371,5771.930194431237,AI,[0.001 0.001],0.1,0.01,11543.860388862475,200000.0,[47.72070187],Zilany2014,Zilany2014,40.0,40.0,40.0,6.015733037684761,level
66,"[[0.         0.        ]
 [0.         0.02777778]]",19137.085767752775,6379.0285892509255,AI,[0.001 0.001],0.1,0.01,12758.057178501851,200000.0,[27.85296737],Zilany2014,Zilany2014,40.0,40.0,20.0,5.4909515192262095,level
67,"[[0.         0.        ]
 [0.         0.02777778]]",19137.085767752775,6379.0285892509255,AI,[0.001 0.001],0.1,0.01,12758.057178501851,200000.0,[42.66128351],Zilany2014,Zilany2014,40.0,40.0,30.0,6.399315439415091,level
68,"[[0.         0.        ]
 [0.         0.02777778]]",19137.085767752775,6379.0285892509255,AI,[0.001 0.001],0.1,0.01,12758.057178501851,200000.0,[53.298239],Zilany2014,Zilany2014,40.0,40.0,40.0,6.777909299395915,level
69,"[[0.         0.        ]
 [0.         0.02777778]]",21149.94691814202,7049.98230604734,AI,[0.001 0.001],0.1,0.01,14099.96461209468,200000.0,[31.67467309],Zilany2014,Zilany2014,40.0,40.0,20.0,5.93084359066555,level
70,"[[0.         0.        ]
 [0.         0.02777778]]",21149.94691814202,7049.98230604734,AI,[0.001 0.001],0.1,0.01,14099.96461209468,200000.0,[40.0225646],Zilany2014,Zilany2014,40.0,40.0,30.0,6.192823413060828,level
71,"[[0.         0.        ]
 [0.         0.02777778]]",21149.94691814202,7049.98230604734,AI,[0.001 0.001],0.1,0.01,14099.96461209468,200000.0,[53.21682273],Zilany2014,Zilany2014,40.0,40.0,40.0,4.754063566121202,level
