,API,cf_high,cf_low,decoding_type,delta_theta,dur,dur_ramp,freq,fs,level,model,model_name,n_cf,n_fiber_per_chan,nominal_level,result,roving_type
25,"[[0.         0.        ]
 [0.         0.02777778]]",4718.534176278918,1572.8447254263058,AI,[0.001 0.001],0.1,0.01,3145.6894508526116,500000.0,[47.94443268],Heinz2001,Heinz2001,40.0,40.0,30.0,0.053194012356431966,level
26,"[[0.         0.        ]
 [0.         0.02777778]]",4718.534176278918,1572.8447254263058,AI,[0.001 0.001],0.1,0.01,3145.6894508526116,500000.0,[58.34506811],Heinz2001,Heinz2001,40.0,40.0,40.0,0.04352099747451432,level
27,"[[0.         0.        ]
 [0.         0.02777778]]",5214.835141090398,1738.2783803634659,AI,[0.001 0.001],0.1,0.01,3476.5567607269318,500000.0,[35.71327625],Heinz2001,Heinz2001,40.0,40.0,20.0,0.08399116115714096,level
28,"[[0.         0.        ]
 [0.         0.02777778]]",5214.835141090398,1738.2783803634659,AI,[0.001 0.001],0.1,0.01,3476.5567607269318,500000.0,[44.32295263],Heinz2001,Heinz2001,40.0,40.0,30.0,0.06681550288861128,level
29,"[[0.         0.        ]
 [0.         0.02777778]]",5214.835141090398,1738.2783803634659,AI,[0.001 0.001],0.1,0.01,3476.5567607269318,500000.0,[54.63846928],Heinz2001,Heinz2001,40.0,40.0,40.0,0.05666154665295712,level
30,"[[0.         0.        ]
 [0.         0.02777778]]",5763.337624100281,1921.11254136676,AI,[0.001 0.001],0.1,0.01,3842.22508273352,500000.0,[36.78059588],Heinz2001,Heinz2001,40.0,40.0,20.0,0.10737232890746462,level
31,"[[0.         0.        ]
 [0.         0.02777778]]",5763.337624100281,1921.11254136676,AI,[0.001 0.001],0.1,0.01,3842.22508273352,500000.0,[46.03247548],Heinz2001,Heinz2001,40.0,40.0,30.0,0.08757248798262997,level
32,"[[0.         0.        ]
 [0.         0.02777778]]",5763.337624100281,1921.11254136676,AI,[0.001 0.001],0.1,0.01,3842.22508273352,500000.0,[58.25041886],Heinz2001,Heinz2001,40.0,40.0,40.0,0.07345703295377068,level
33,"[[0.         0.        ]
 [0.         0.02777778]]",6369.5322422838035,2123.1774140946013,AI,[0.001 0.001],0.1,0.01,4246.354828189203,500000.0,[35.22533237],Heinz2001,Heinz2001,40.0,40.0,20.0,0.14747927265445177,level
34,"[[0.         0.        ]
 [0.         0.02777778]]",6369.5322422838035,2123.1774140946013,AI,[0.001 0.001],0.1,0.01,4246.354828189203,500000.0,[45.73418695],Heinz2001,Heinz2001,40.0,40.0,30.0,0.11971063295854788,level
35,"[[0.         0.        ]
 [0.         0.02777778]]",6369.5322422838035,2123.1774140946013,AI,[0.001 0.001],0.1,0.01,4246.354828189203,500000.0,[57.85351814],Heinz2001,Heinz2001,40.0,40.0,40.0,0.09814858253386972,level
36,"[[0.         0.        ]
 [0.         0.02777778]]",7039.487122156315,2346.4957073854384,AI,[0.001 0.001],0.1,0.01,4692.991414770877,500000.0,[40.46522996],Heinz2001,Heinz2001,40.0,40.0,20.0,0.19886339868322675,level
37,"[[0.         0.        ]
 [0.         0.02777778]]",7039.487122156315,2346.4957073854384,AI,[0.001 0.001],0.1,0.01,4692.991414770877,500000.0,[46.70402473],Heinz2001,Heinz2001,40.0,40.0,30.0,0.16180693705699897,level
38,"[[0.         0.        ]
 [0.         0.02777778]]",7039.487122156315,2346.4957073854384,AI,[0.001 0.001],0.1,0.01,4692.991414770877,500000.0,[56.61314037],Heinz2001,Heinz2001,40.0,40.0,40.0,0.137953342090576,level
39,"[[0.         0.        ]
 [0.         0.02777778]]",7779.908642904815,2593.3028809682714,AI,[0.001 0.001],0.1,0.01,5186.605761936543,500000.0,[35.26328465],Heinz2001,Heinz2001,40.0,40.0,20.0,0.29488924818885326,level
