,API,cf_high,cf_low,decoding_type,delta_theta,dur,dur_ramp,freq,fs,level,model,model_name,n_cf,n_fiber_per_chan,nominal_level,result,roving_type
25,"[[0.         0.        ]
 [0.         0.02777778]]",4718.534176278918,1572.8447254263058,RP,[0.001 0.001],0.1,0.01,3145.6894508526116,200000.0,[39.62978033],Zilany2014,Zilany2014,40.0,40.0,30.0,5.243639567406517,level
26,"[[0.         0.        ]
 [0.         0.02777778]]",4718.534176278918,1572.8447254263058,RP,[0.001 0.001],0.1,0.01,3145.6894508526116,200000.0,[47.59695194],Zilany2014,Zilany2014,40.0,40.0,40.0,5.7994120331587515,level
27,"[[0.         0.        ]
 [0.         0.02777778]]",5214.835141090398,1738.2783803634659,RP,[0.001 0.001],0.1,0.01,3476.5567607269318,200000.0,[28.25008517],Zilany2014,Zilany2014,40.0,40.0,20.0,4.963136546060185,level
28,"[[0.         0.        ]
 [0.         0.02777778]]",5214.835141090398,1738.2783803634659,RP,[0.001 0.001],0.1,0.01,3476.5567607269318,200000.0,[37.89858114],Zilany2014,Zilany2014,40.0,40.0,30.0,5.2600242191124655,level
29,"[[0.         0.        ]
 [0.         0.02777778]]",5214.835141090398,1738.2783803634659,RP,[0.001 0.001],0.1,0.01,3476.5567607269318,200000.0,[44.98710418],Zilany2014,Zilany2014,40.0,40.0,40.0,6.453180049320469,level
30,"[[0.         0.        ]
 [0.         0.02777778]]",5763.337624100281,1921.11254136676,RP,[0.001 0.001],0.1,0.01,3842.22508273352,200000.0,[25.2507188],Zilany2014,Zilany2014,40.0,40.0,20.0,5.451135908974822,level
31,"[[0.         0.        ]
 [0.         0.02777778]]",5763.337624100281,1921.11254136676,RP,[0.001 0.001],0.1,0.01,3842.22508273352,200000.0,[32.50282595],Zilany2014,Zilany2014,40.0,40.0,30.0,5.84301088690288,level
32,"[[0.         0.        ]
 [0.         0.02777778]]",5763.337624100281,1921.11254136676,RP,[0.001 0.001],0.1,0.01,3842.22508273352,200000.0,[44.43597089],Zilany2014,Zilany2014,40.0,40.0,40.0,6.679304668317591,level
33,"[[0.         0.        ]
 [0.         0.02777778]]",6369.5322422838035,2123.1774140946013,RP,[0.001 0.001],0.1,0.01,4246.354828189203,200000.0,[24.20642898],Zilany2014,Zilany2014,40.0,40.0,20.0,5.660416852972905,level
34,"[[0.         0.        ]
 [0.         0.02777778]]",6369.5322422838035,2123.1774140946013,RP,[0.001 0.001],0.1,0.01,4246.354828189203,200000.0,[31.15946307],Zilany2014,Zilany2014,40.0,40.0,30.0,6.334543318560875,level
35,"[[0.         0.        ]
 [0.         0.02777778]]",6369.5322422838035,2123.1774140946013,RP,[0.001 0.001],0.1,0.01,4246.354828189203,200000.0,[41.19168727],Zilany2014,Zilany2014,40.0,40.0,40.0,7.130815714771036,level
36,"[[0.         0.        ]
 [0.         0.02777778]]",7039.487122156315,2346.4957073854384,RP,[0.001 0.001],0.1,0.01,4692.991414770877,200000.0,[19.78693234],Zilany2014,Zilany2014,40.0,40.0,20.0,5.930871136773171,level
37,"[[0.         0.        ]
 [0.         0.02777778]]",7039.487122156315,2346.4957073854384,RP,[0.001 0.001],0.1,0.01,4692.991414770877,200000.0,[30.34944944],Zilany2014,Zilany2014,40.0,40.0,30.0,6.610144349303493,level
38,"[[0.         0.        ]
 [0.         0.02777778]]",7039.487122156315,2346.4957073854384,RP,[0.001 0.001],0.1,0.01,4692.991414770877,200000.0,[44.05201699],Zilany2014,Zilany2014,40.0,40.0,40.0,7.6086129282727,level
39,"[[0.         0.        ]
 [0.         0.02777778]]",7779.908642904815,2593.3028809682714,RP,[0.001 0.001],0.1,0.01,5186.605761936543,200000.0,[22.27353661],Zilany2014,Zilany2014,40.0,40.0,20.0,6.202722806358973,level
40,"[[0.         0.        ]
 [0.         0.02777778]]",7779.908642904815,2593.3028809682714,RP,[0.001 0.001],0.1,0.01,5186.605761936543,200000.0,[33.34320049],Zilany2014,Zilany2014,40.0,40.0,30.0,7.264994429654638,level
41,"[[0.         0.        ]
 [0.         0.02777778]]",7779.908642904815,2593.3028809682714,RP,[0.001 0.001],0.1,0.01,5186.605761936543,200000.0,[42.96816035],Zilany2014,Zilany2014,40.0,40.0,40.0,8.234768368756797,level
42,"[[0.         0.        ]
 [0.         0.02777778]]",8598.208568553291,2866.069522851097,RP,[0.001 0.001],0.1,0.01,5732.139045702194,200000.0,[18.10595491],Zilany2014,Zilany2014,40.0,40.0,20.0,6.4988768888722,level
43,"[[0.         0.        ]
 [0.         0.02777778]]",8598.208568553291,2866.069522851097,RP,[0.001 0.001],0.1,0.01,5732.139045702194,200000.0,[32.79767957],Zilany2014,Zilany2014,40.0,40.0,30.0,7.5405125723694315,level
44,"[[0.         0.        ]
 [0.         0.02777778]]",8598.208568553291,2866.069522851097,RP,[0.001 0.001],0.1,0.01,5732.139045702194,200000.0,[39.98147773],Zilany2014,Zilany2014,40.0,40.0,40.0,8.804727960589258,level
45,"[[0.         0.        ]
 [0.         0.02777778]]",9502.578241168148,3167.526080389383,RP,[0.001 0.001],0.1,0.01,6335.052160778766,200000.0,[21.69065886],Zilany2014,Zilany2014,40.0,40.0,20.0,6.983046497748534,level
46,"[[0.         0.        ]
 [0.         0.02777778]]",9502.578241168148,3167.526080389383,RP,[0.001 0.001],0.1,0.01,6335.052160778766,200000.0,[29.97047071],Zilany2014,Zilany2014,40.0,40.0,30.0,8.031939052404978,level
47,"[[0.         0.        ]
 [0.         0.02777778]]",9502.578241168148,3167.526080389383,RP,[0.001 0.001],0.1,0.01,6335.052160778766,200000.0,[38.63081779],Zilany2014,Zilany2014,40.0,40.0,40.0,9.459270240827381,level
48,"[[0.         0.        ]
 [0.         0.02777778]]",10502.070577791961,3500.69019259732,RP,[0.001 0.001],0.1,0.01,7001.38038519464,200000.0,[20.33651629],Zilany2014,Zilany2014,40.0,40.0,20.0,6.920592919374827,level
49,"[[0.         0.        ]
 [0.         0.02777778]]",10502.070577791961,3500.69019259732,RP,[0.001 0.001],0.1,0.01,7001.38038519464,200000.0,[32.61047901],Zilany2014,Zilany2014,40.0,40.0,30.0,8.574203285321781,level
50,"[[0.         0.        ]
 [0.         0.02777778]]",10502.070577791961,3500.69019259732,RP,[0.001 0.001],0.1,0.01,7001.38038519464,200000.0,[37.25856688],Zilany2014,Zilany2014,40.0,40.0,40.0,10.158781755290772,level
51,"[[0.         0.        ]
 [0.         0.02777778]]",11606.690691911128,3868.8968973037095,RP,[0.001 0.001],0.1,0.01,7737.793794607419,200000.0,[17.98017835],Zilany2014,Zilany2014,40.0,40.0,20.0,7.512215571400015,level
52,"[[0.         0.        ]
 [0.         0.02777778]]",11606.690691911128,3868.8968973037095,RP,[0.001 0.001],0.1,0.01,7737.793794607419,200000.0,[33.51589208],Zilany2014,Zilany2014,40.0,40.0,30.0,9.079609737161261,level
53,"[[0.         0.        ]
 [0.         0.02777778]]",11606.690691911128,3868.8968973037095,RP,[0.001 0.001],0.1,0.01,7737.793794607419,200000.0,[40.24522449],Zilany2014,Zilany2014,40.0,40.0,40.0,10.876997982241773,level
54,"[[0.         0.        ]
 [0.         0.02777778]]",12827.49604659581,4275.832015531937,RP,[0.001 0.001],0.1,0.01,8551.664031063874,200000.0,[24.479711],Zilany2014,Zilany2014,40.0,40.0,20.0,8.187650426580804,level
55,"[[0.         0.        ]
 [0.         0.02777778]]",12827.49604659581,4275.832015531937,RP,[0.001 0.001],0.1,0.01,8551.664031063874,200000.0,[35.09976614],Zilany2014,Zilany2014,40.0,40.0,30.0,9.934040580111605,level
56,"[[0.         0.        ]
 [0.         0.02777778]]",12827.49604659581,4275.832015531937,RP,[0.001 0.001],0.1,0.01,8551.664031063874,200000.0,[42.21000277],Zilany2014,Zilany2014,40.0,40.0,40.0,11.815599689502916,level
57,"[[0.         0.        ]
 [0.         0.02777778]]",14176.707141864697,4725.5690472882325,RP,[0.001 0.001],0.1,0.01,9451.138094576465,200000.0,[26.75415669],Zilany2014,Zilany2014,40.0,40.0,20.0,9.259372792671577,level
58,"[[0.         0.        ]
 [0.         0.02777778]]",14176.707141864697,4725.5690472882325,RP,[0.001 0.001],0.1,0.01,9451.138094576465,200000.0,[37.59900985],Zilany2014,Zilany2014,40.0,40.0,30.0,10.897458230634616,level
59,"[[0.         0.        ]
 [0.         0.02777778]]",14176.707141864697,4725.5690472882325,RP,[0.001 0.001],0.1,0.01,9451.138094576465,200000.0,[45.50622241],Zilany2014,Zilany2014,40.0,40.0,40.0,12.539637058840068,level
60,"[[0.         0.        ]
 [0.         0.02777778]]",15667.829844276894,5222.609948092298,RP,[0.001 0.001],0.1,0.01,10445.219896184595,200000.0,[27.2664272],Zilany2014,Zilany2014,40.0,40.0,20.0,9.265206110746226,level
61,"[[0.         0.        ]
 [0.         0.02777778]]",15667.829844276894,5222.609948092298,RP,[0.001 0.001],0.1,0.01,10445.219896184595,200000.0,[37.3340646],Zilany2014,Zilany2014,40.0,40.0,30.0,11.553298429576774,level
62,"[[0.         0.        ]
 [0.         0.02777778]]",15667.829844276894,5222.609948092298,RP,[0.001 0.001],0.1,0.01,10445.219896184595,200000.0,[45.77251081],Zilany2014,Zilany2014,40.0,40.0,40.0,13.687806416199342,level
63,"[[0.         0.        ]
 [0.         0.02777778]]",17315.79058329371,5771.930194431237,RP,[0.001 0.001],0.1,0.01,11543.860388862475,200000.0,[26.82091892],Zilany2014,Zilany2014,40.0,40.0,20.0,10.357488039475914,level
64,"[[0.         0.        ]
 [0.         0.02777778]]",17315.79058329371,5771.930194431237,RP,[0.001 0.001],0.1,0.01,11543.860388862475,200000.0,[36.46663934],Zilany2014,Zilany2014,40.0,40.0,30.0,12.326819795754437,level
65,"[[0.         0.        ]
 [0.         0.02777778]]",17315.79058329371,5771.930194431237,RP,[0.001 0.001],0.1,0.01,11543.860388862475,200000.0,[46.66312839],Zilany2014,Zilany2014,40.0,40.0,40.0,14.781511197481471,level
66,"[[0.         0.        ]
 [0.         0.02777778]]",19137.085767752775,6379.0285892509255,RP,[0.001 0.001],0.1,0.01,12758.057178501851,200000.0,[32.29894831],Zilany2014,Zilany2014,40.0,40.0,20.0,10.982346970393177,level
67,"[[0.         0.        ]
 [0.         0.02777778]]",19137.085767752775,6379.0285892509255,RP,[0.001 0.001],0.1,0.01,12758.057178501851,200000.0,[39.6933402],Zilany2014,Zilany2014,40.0,40.0,30.0,13.534956850098604,level
68,"[[0.         0.        ]
 [0.         0.02777778]]",19137.085767752775,6379.0285892509255,RP,[0.001 0.001],0.1,0.01,12758.057178501851,200000.0,[52.92518444],Zilany2014,Zilany2014,40.0,40.0,40.0,15.968368184841601,level
69,"[[0.         0.        ]
 [0.         0.02777778]]",21149.94691814202,7049.98230604734,RP,[0.001 0.001],0.1,0.01,14099.96461209468,200000.0,[31.57754679],Zilany2014,Zilany2014,40.0,40.0,20.0,12.395765001967344,level
70,"[[0.         0.        ]
 [0.         0.02777778]]",21149.94691814202,7049.98230604734,RP,[0.001 0.001],0.1,0.01,14099.96461209468,200000.0,[42.17915506],Zilany2014,Zilany2014,40.0,40.0,30.0,14.70257396035567,level
71,"[[0.         0.        ]
 [0.         0.02777778]]",21149.94691814202,7049.98230604734,RP,[0.001 0.001],0.1,0.01,14099.96461209468,200000.0,[51.87983093],Zilany2014,Zilany2014,40.0,40.0,40.0,17.19050469815859,level
