,API,cf_high,cf_low,decoding_type,delta_theta,dur,dur_ramp,freq,fs,level,model,model_name,n_cf,n_fiber_per_chan,nominal_level,result,roving_type
49,"[[0.         0.        ]
 [0.         0.02777778]]",10502.070577791961,3500.69019259732,RP,[0.001 0.001],0.1,0.01,7001.38038519464,500000.0,[49.45787511],Heinz2001,Heinz2001,40.0,40.0,30.0,13.87730091034826,level
50,"[[0.         0.        ]
 [0.         0.02777778]]",10502.070577791961,3500.69019259732,RP,[0.001 0.001],0.1,0.01,7001.38038519464,500000.0,[56.84929138],Heinz2001,Heinz2001,40.0,40.0,40.0,14.883304572509367,level
51,"[[0.         0.        ]
 [0.         0.02777778]]",11606.690691911128,3868.8968973037095,RP,[0.001 0.001],0.1,0.01,7737.793794607419,500000.0,[36.17706749],Heinz2001,Heinz2001,40.0,40.0,20.0,16.413723525208013,level
52,"[[0.         0.        ]
 [0.         0.02777778]]",11606.690691911128,3868.8968973037095,RP,[0.001 0.001],0.1,0.01,7737.793794607419,500000.0,[50.75498241],Heinz2001,Heinz2001,40.0,40.0,30.0,15.271987736577053,level
53,"[[0.         0.        ]
 [0.         0.02777778]]",11606.690691911128,3868.8968973037095,RP,[0.001 0.001],0.1,0.01,7737.793794607419,500000.0,[58.28349724],Heinz2001,Heinz2001,40.0,40.0,40.0,16.500361808297903,level
54,"[[0.         0.        ]
 [0.         0.02777778]]",12827.49604659581,4275.832015531937,RP,[0.001 0.001],0.1,0.01,8551.664031063874,500000.0,[40.93447068],Heinz2001,Heinz2001,40.0,40.0,20.0,17.787834347360683,level
55,"[[0.         0.        ]
 [0.         0.02777778]]",12827.49604659581,4275.832015531937,RP,[0.001 0.001],0.1,0.01,8551.664031063874,500000.0,[49.99903687],Heinz2001,Heinz2001,40.0,40.0,30.0,16.82265541610812,level
56,"[[0.         0.        ]
 [0.         0.02777778]]",12827.49604659581,4275.832015531937,RP,[0.001 0.001],0.1,0.01,8551.664031063874,500000.0,[60.40173151],Heinz2001,Heinz2001,40.0,40.0,40.0,18.26158923239429,level
57,"[[0.         0.        ]
 [0.         0.02777778]]",14176.707141864697,4725.5690472882325,RP,[0.001 0.001],0.1,0.01,9451.138094576465,500000.0,[38.47123848],Heinz2001,Heinz2001,40.0,40.0,20.0,19.82482702781783,level
58,"[[0.         0.        ]
 [0.         0.02777778]]",14176.707141864697,4725.5690472882325,RP,[0.001 0.001],0.1,0.01,9451.138094576465,500000.0,[48.7278149],Heinz2001,Heinz2001,40.0,40.0,30.0,18.713821893280116,level
59,"[[0.         0.        ]
 [0.         0.02777778]]",14176.707141864697,4725.5690472882325,RP,[0.001 0.001],0.1,0.01,9451.138094576465,500000.0,[58.4263612],Heinz2001,Heinz2001,40.0,40.0,40.0,20.143391057884177,level
60,"[[0.         0.        ]
 [0.         0.02777778]]",15667.829844276894,5222.609948092298,RP,[0.001 0.001],0.1,0.01,10445.219896184595,500000.0,[37.8794715],Heinz2001,Heinz2001,40.0,40.0,20.0,21.783441033685232,level
61,"[[0.         0.        ]
 [0.         0.02777778]]",15667.829844276894,5222.609948092298,RP,[0.001 0.001],0.1,0.01,10445.219896184595,500000.0,[49.40071061],Heinz2001,Heinz2001,40.0,40.0,30.0,20.482029930491017,level
62,"[[0.         0.        ]
 [0.         0.02777778]]",15667.829844276894,5222.609948092298,RP,[0.001 0.001],0.1,0.01,10445.219896184595,500000.0,[60.75262959],Heinz2001,Heinz2001,40.0,40.0,40.0,22.062193340008633,level
63,"[[0.         0.        ]
 [0.         0.02777778]]",17315.79058329371,5771.930194431237,RP,[0.001 0.001],0.1,0.01,11543.860388862475,500000.0,[35.93406408],Heinz2001,Heinz2001,40.0,40.0,20.0,23.291725945528047,level
64,"[[0.         0.        ]
 [0.         0.02777778]]",17315.79058329371,5771.930194431237,RP,[0.001 0.001],0.1,0.01,11543.860388862475,500000.0,[48.23205051],Heinz2001,Heinz2001,40.0,40.0,30.0,22.62519844772513,level
65,"[[0.         0.        ]
 [0.         0.02777778]]",17315.79058329371,5771.930194431237,RP,[0.001 0.001],0.1,0.01,11543.860388862475,500000.0,[57.1536409],Heinz2001,Heinz2001,40.0,40.0,40.0,24.26935228322428,level
66,"[[0.         0.        ]
 [0.         0.02777778]]",19137.085767752775,6379.0285892509255,RP,[0.001 0.001],0.1,0.01,12758.057178501851,500000.0,[38.98961107],Heinz2001,Heinz2001,40.0,40.0,20.0,25.895714318034376,level
67,"[[0.         0.        ]
 [0.         0.02777778]]",19137.085767752775,6379.0285892509255,RP,[0.001 0.001],0.1,0.01,12758.057178501851,500000.0,[47.15571459],Heinz2001,Heinz2001,40.0,40.0,30.0,25.009769357693227,level
68,"[[0.         0.        ]
 [0.         0.02777778]]",19137.085767752775,6379.0285892509255,RP,[0.001 0.001],0.1,0.01,12758.057178501851,500000.0,[57.36826318],Heinz2001,Heinz2001,40.0,40.0,40.0,26.962741634584955,level
69,"[[0.         0.        ]
 [0.         0.02777778]]",21149.94691814202,7049.98230604734,RP,[0.001 0.001],0.1,0.01,14099.96461209468,500000.0,[37.56680472],Heinz2001,Heinz2001,40.0,40.0,20.0,29.69933371758803,level
70,"[[0.         0.        ]
 [0.         0.02777778]]",21149.94691814202,7049.98230604734,RP,[0.001 0.001],0.1,0.01,14099.96461209468,500000.0,[47.65804615],Heinz2001,Heinz2001,40.0,40.0,30.0,27.671028572736443,level
71,"[[0.         0.        ]
 [0.         0.02777778]]",21149.94691814202,7049.98230604734,RP,[0.001 0.001],0.1,0.01,14099.96461209468,500000.0,[56.69093393],Heinz2001,Heinz2001,40.0,40.0,40.0,29.89015309439565,level
