,API,cf_high,cf_low,decoding_type,delta_theta,dur,dur_ramp,freq,fs,level,model,model_name,n_cf,n_fiber_per_chan,nominal_level,result,roving_type
17,[0.],3495.478777061525,1165.1595923538416,RP,[0.001],0.1,0.01,2330.3191847076832,1000000.0,55.43464390139043,Heinz2001,Heinz2001,40.0,40.0,40.0,5.278875108904126,none
18,[0.],3863.137338963008,1287.7124463210027,RP,[0.001],0.1,0.01,2575.4248926420055,1000000.0,35.926474117245625,Heinz2001,Heinz2001,40.0,40.0,20.0,5.883448814553361,none
19,[0.],3863.137338963008,1287.7124463210027,RP,[0.001],0.1,0.01,2575.4248926420055,1000000.0,45.926474117245625,Heinz2001,Heinz2001,40.0,40.0,30.0,5.417758147831608,none
20,[0.],3863.137338963008,1287.7124463210027,RP,[0.001],0.1,0.01,2575.4248926420055,1000000.0,55.926474117245625,Heinz2001,Heinz2001,40.0,40.0,40.0,5.8062427553259575,none
21,[0.],4269.466660082513,1423.1555533608378,RP,[0.001],0.1,0.01,2846.3111067216755,1000000.0,36.433654302771586,Heinz2001,Heinz2001,40.0,40.0,20.0,6.3821167856825936,none
22,[0.],4269.466660082513,1423.1555533608378,RP,[0.001],0.1,0.01,2846.3111067216755,1000000.0,46.433654302771586,Heinz2001,Heinz2001,40.0,40.0,30.0,5.932580339867813,none
23,[0.],4269.466660082513,1423.1555533608378,RP,[0.001],0.1,0.01,2846.3111067216755,1000000.0,56.433654302771586,Heinz2001,Heinz2001,40.0,40.0,40.0,6.368382662151532,none
24,[0.],4718.534176278918,1572.8447254263058,RP,[0.001],0.1,0.01,3145.6894508526116,1000000.0,36.896005181474834,Heinz2001,Heinz2001,40.0,40.0,20.0,6.923648805744459,none
25,[0.],4718.534176278918,1572.8447254263058,RP,[0.001],0.1,0.01,3145.6894508526116,1000000.0,46.896005181474834,Heinz2001,Heinz2001,40.0,40.0,30.0,6.4928867910969945,none
26,[0.],4718.534176278918,1572.8447254263058,RP,[0.001],0.1,0.01,3145.6894508526116,1000000.0,56.896005181474834,Heinz2001,Heinz2001,40.0,40.0,40.0,6.985947312092535,none
27,[0.],5214.835141090398,1738.2783803634659,RP,[0.001],0.1,0.01,3476.5567607269318,1000000.0,37.270005918784854,Heinz2001,Heinz2001,40.0,40.0,20.0,7.510092006278964,none
28,[0.],5214.835141090398,1738.2783803634659,RP,[0.001],0.1,0.01,3476.5567607269318,1000000.0,47.270005918784854,Heinz2001,Heinz2001,40.0,40.0,30.0,7.09477394884649,none
29,[0.],5214.835141090398,1738.2783803634659,RP,[0.001],0.1,0.01,3476.5567607269318,1000000.0,57.270005918784854,Heinz2001,Heinz2001,40.0,40.0,40.0,7.6425744617000975,none
30,[0.],5763.337624100281,1921.11254136676,RP,[0.001],0.1,0.01,3842.22508273352,1000000.0,37.52872377209741,Heinz2001,Heinz2001,40.0,40.0,20.0,8.172218374142364,none
31,[0.],5763.337624100281,1921.11254136676,RP,[0.001],0.1,0.01,3842.22508273352,1000000.0,47.52872377209741,Heinz2001,Heinz2001,40.0,40.0,30.0,7.762167836663555,none
32,[0.],5763.337624100281,1921.11254136676,RP,[0.001],0.1,0.01,3842.22508273352,1000000.0,57.52872377209741,Heinz2001,Heinz2001,40.0,40.0,40.0,8.368251907301962,none
33,[0.],6369.5322422838035,2123.1774140946013,RP,[0.001],0.1,0.01,4246.354828189203,1000000.0,37.692465385188825,Heinz2001,Heinz2001,40.0,40.0,20.0,8.938851363052885,none
34,[0.],6369.5322422838035,2123.1774140946013,RP,[0.001],0.1,0.01,4246.354828189203,1000000.0,47.692465385188825,Heinz2001,Heinz2001,40.0,40.0,30.0,8.521438596234534,none
35,[0.],6369.5322422838035,2123.1774140946013,RP,[0.001],0.1,0.01,4246.354828189203,1000000.0,57.692465385188825,Heinz2001,Heinz2001,40.0,40.0,40.0,9.19775607892623,none
36,[0.],7039.487122156315,2346.4957073854384,RP,[0.001],0.1,0.01,4692.991414770877,1000000.0,37.80056044509692,Heinz2001,Heinz2001,40.0,40.0,20.0,9.796425708636415,none
37,[0.],7039.487122156315,2346.4957073854384,RP,[0.001],0.1,0.01,4692.991414770877,1000000.0,47.80056044509692,Heinz2001,Heinz2001,40.0,40.0,30.0,9.362301060588045,none
38,[0.],7039.487122156315,2346.4957073854384,RP,[0.001],0.1,0.01,4692.991414770877,1000000.0,57.80056044509692,Heinz2001,Heinz2001,40.0,40.0,40.0,10.107126781477861,none
39,[0.],7779.908642904815,2593.3028809682714,RP,[0.001],0.1,0.01,5186.605761936543,1000000.0,37.869024043681044,Heinz2001,Heinz2001,40.0,40.0,20.0,10.770460283977872,none
40,[0.],7779.908642904815,2593.3028809682714,RP,[0.001],0.1,0.01,5186.605761936543,1000000.0,47.869024043681044,Heinz2001,Heinz2001,40.0,40.0,30.0,10.310792139276247,none
41,[0.],7779.908642904815,2593.3028809682714,RP,[0.001],0.1,0.01,5186.605761936543,1000000.0,57.869024043681044,Heinz2001,Heinz2001,40.0,40.0,40.0,11.137287360498364,none
42,[0.],8598.208568553291,2866.069522851097,RP,[0.001],0.1,0.01,5732.139045702194,1000000.0,37.90565767089101,Heinz2001,Heinz2001,40.0,40.0,20.0,11.855268489459396,none
