,API,cf_high,cf_low,decoding_type,delta_theta,dur,dur_ramp,freq,fs,level,model,model_name,n_cf,n_fiber_per_chan,nominal_level,result,roving_type
45,[0.],9502.578241168148,3167.526080389383,AI,[0.001],0.1,0.01,6335.052160778766,200000.0,19.636352236832014,Zilany2014,Zilany2014,40.0,40.0,20.0,1.3493212756928132,none
46,[0.],9502.578241168148,3167.526080389383,AI,[0.001],0.1,0.01,6335.052160778766,200000.0,29.636352236832014,Zilany2014,Zilany2014,40.0,40.0,30.0,1.0374767088562733,none
47,[0.],9502.578241168148,3167.526080389383,AI,[0.001],0.1,0.01,6335.052160778766,200000.0,39.63635223683202,Zilany2014,Zilany2014,40.0,40.0,40.0,0.9221634105775098,none
48,[0.],10502.070577791961,3500.69019259732,AI,[0.001],0.1,0.01,7001.38038519464,200000.0,19.7611214338582,Zilany2014,Zilany2014,40.0,40.0,20.0,1.8425313794855236,none
49,[0.],10502.070577791961,3500.69019259732,AI,[0.001],0.1,0.01,7001.38038519464,200000.0,29.7611214338582,Zilany2014,Zilany2014,40.0,40.0,30.0,1.654389323963304,none
50,[0.],10502.070577791961,3500.69019259732,AI,[0.001],0.1,0.01,7001.38038519464,200000.0,39.7611214338582,Zilany2014,Zilany2014,40.0,40.0,40.0,1.5057065626420145,none
51,[0.],11606.690691911128,3868.8968973037095,AI,[0.001],0.1,0.01,7737.793794607419,200000.0,20.695837741874442,Zilany2014,Zilany2014,40.0,40.0,20.0,2.475998473561241,none
52,[0.],11606.690691911128,3868.8968973037095,AI,[0.001],0.1,0.01,7737.793794607419,200000.0,30.695837741874442,Zilany2014,Zilany2014,40.0,40.0,30.0,2.3993451136335717,none
53,[0.],11606.690691911128,3868.8968973037095,AI,[0.001],0.1,0.01,7737.793794607419,200000.0,40.69583774187444,Zilany2014,Zilany2014,40.0,40.0,40.0,2.176625474611492,none
54,[0.],12827.49604659581,4275.832015531937,AI,[0.001],0.1,0.01,8551.664031063874,200000.0,22.677518294872545,Zilany2014,Zilany2014,40.0,40.0,20.0,3.329843887191602,none
55,[0.],12827.49604659581,4275.832015531937,AI,[0.001],0.1,0.01,8551.664031063874,200000.0,32.67751829487255,Zilany2014,Zilany2014,40.0,40.0,30.0,3.4083547908498066,none
56,[0.],12827.49604659581,4275.832015531937,AI,[0.001],0.1,0.01,8551.664031063874,200000.0,42.67751829487255,Zilany2014,Zilany2014,40.0,40.0,40.0,3.564418536740957,none
57,[0.],14176.707141864697,4725.5690472882325,AI,[0.001],0.1,0.01,9451.138094576465,200000.0,24.977208172649956,Zilany2014,Zilany2014,40.0,40.0,20.0,3.7086470141685393,none
58,[0.],14176.707141864697,4725.5690472882325,AI,[0.001],0.1,0.01,9451.138094576465,200000.0,34.97720817264995,Zilany2014,Zilany2014,40.0,40.0,30.0,3.1408378222028293,none
59,[0.],14176.707141864697,4725.5690472882325,AI,[0.001],0.1,0.01,9451.138094576465,200000.0,44.97720817264995,Zilany2014,Zilany2014,40.0,40.0,40.0,2.1820631559699053,none
60,[0.],15667.829844276894,5222.609948092298,AI,[0.001],0.1,0.01,10445.219896184595,200000.0,26.99566586349379,Zilany2014,Zilany2014,40.0,40.0,20.0,4.06546948735972,none
61,[0.],15667.829844276894,5222.609948092298,AI,[0.001],0.1,0.01,10445.219896184595,200000.0,36.99566586349379,Zilany2014,Zilany2014,40.0,40.0,30.0,2.775825326314873,none
62,[0.],15667.829844276894,5222.609948092298,AI,[0.001],0.1,0.01,10445.219896184595,200000.0,46.99566586349379,Zilany2014,Zilany2014,40.0,40.0,40.0,1.8818452037415712,none
63,[0.],17315.79058329371,5771.930194431237,AI,[0.001],0.1,0.01,11543.860388862475,200000.0,28.865164487789535,Zilany2014,Zilany2014,40.0,40.0,20.0,4.513317581574111,none
