,API,cf_high,cf_low,decoding_type,delta_theta,dur,dur_ramp,freq,fs,level,model,model_name,n_cf,n_fiber_per_chan,nominal_level,result,roving_type
0,[0.],2120.0166774534496,706.6722258178165,RP,[0.001],0.1,0.01,1413.344451635633,1250000.0,33.31510066171346,Heinz2001,Heinz2001,40.0,72.0,20.0,2.8896084862828317,none
1,[0.],2120.0166774534496,706.6722258178165,RP,[0.001],0.1,0.01,1413.344451635633,1250000.0,43.31510066171346,Heinz2001,Heinz2001,40.0,72.0,30.0,2.498347886487102,none
2,[0.],2120.0166774534496,706.6722258178165,RP,[0.001],0.1,0.01,1413.344451635633,1250000.0,53.31510066171346,Heinz2001,Heinz2001,40.0,72.0,40.0,2.634101816510704,none
3,[0.],2343.0025207532694,781.0008402510898,RP,[0.001],0.1,0.01,1562.0016805021796,1250000.0,33.61671705526375,Heinz2001,Heinz2001,40.0,72.0,20.0,3.147548643620537,none
4,[0.],2343.0025207532694,781.0008402510898,RP,[0.001],0.1,0.01,1562.0016805021796,1250000.0,43.61671705526375,Heinz2001,Heinz2001,40.0,72.0,30.0,2.7416026089854952,none
5,[0.],2343.0025207532694,781.0008402510898,RP,[0.001],0.1,0.01,1562.0016805021796,1250000.0,53.61671705526375,Heinz2001,Heinz2001,40.0,72.0,40.0,2.895705496513158,none
6,[0.],2589.4422768646923,863.1474256215641,RP,[0.001],0.1,0.01,1726.2948512431283,1250000.0,34.014401565273985,Heinz2001,Heinz2001,40.0,72.0,20.0,3.429190564743209,none
7,[0.],2589.4422768646923,863.1474256215641,RP,[0.001],0.1,0.01,1726.2948512431283,1250000.0,44.014401565273985,Heinz2001,Heinz2001,40.0,72.0,30.0,3.0164598663428643,none
8,[0.],2589.4422768646923,863.1474256215641,RP,[0.001],0.1,0.01,1726.2948512431283,1250000.0,54.014401565273985,Heinz2001,Heinz2001,40.0,72.0,40.0,3.1965177907990374,none
9,[0.],2861.8028558750702,953.9342852916901,RP,[0.001],0.1,0.01,1907.8685705833802,1250000.0,34.4939876158342,Heinz2001,Heinz2001,40.0,72.0,20.0,3.7181326665974157,none
10,[0.],2861.8028558750702,953.9342852916901,RP,[0.001],0.1,0.01,1907.8685705833802,1250000.0,44.4939876158342,Heinz2001,Heinz2001,40.0,72.0,30.0,3.3096556895916134,none
11,[0.],2861.8028558750702,953.9342852916901,RP,[0.001],0.1,0.01,1907.8685705833802,1250000.0,54.4939876158342,Heinz2001,Heinz2001,40.0,72.0,40.0,3.5142093819901343,none
12,[0.],3162.8106403712163,1054.270213457072,RP,[0.001],0.1,0.01,2108.540426914144,1250000.0,34.972581766637475,Heinz2001,Heinz2001,40.0,72.0,20.0,4.049741639066616,none
13,[0.],3162.8106403712163,1054.270213457072,RP,[0.001],0.1,0.01,2108.540426914144,1250000.0,44.972581766637475,Heinz2001,Heinz2001,40.0,72.0,30.0,3.6426986211230927,none
14,[0.],3162.8106403712163,1054.270213457072,RP,[0.001],0.1,0.01,2108.540426914144,1250000.0,54.972581766637475,Heinz2001,Heinz2001,40.0,72.0,40.0,3.8798847432855608,none
15,[0.],3495.478777061525,1165.1595923538416,RP,[0.001],0.1,0.01,2330.3191847076832,1250000.0,35.43464390139043,Heinz2001,Heinz2001,40.0,72.0,20.0,4.414145403292358,none
16,[0.],3495.478777061525,1165.1595923538416,RP,[0.001],0.1,0.01,2330.3191847076832,1250000.0,45.43464390139043,Heinz2001,Heinz2001,40.0,72.0,30.0,4.007734342880387,none
17,[0.],3495.478777061525,1165.1595923538416,RP,[0.001],0.1,0.01,2330.3191847076832,1250000.0,55.43464390139043,Heinz2001,Heinz2001,40.0,72.0,40.0,4.280908808721836,none
18,[0.],3863.137338963008,1287.7124463210027,RP,[0.001],0.1,0.01,2575.4248926420055,1250000.0,35.926474117245625,Heinz2001,Heinz2001,40.0,72.0,20.0,4.799597504263646,none
19,[0.],3863.137338963008,1287.7124463210027,RP,[0.001],0.1,0.01,2575.4248926420055,1250000.0,45.926474117245625,Heinz2001,Heinz2001,40.0,72.0,30.0,4.399543750023907,none
20,[0.],3863.137338963008,1287.7124463210027,RP,[0.001],0.1,0.01,2575.4248926420055,1250000.0,55.926474117245625,Heinz2001,Heinz2001,40.0,72.0,40.0,4.709393167925418,none
21,[0.],4269.466660082513,1423.1555533608378,RP,[0.001],0.1,0.01,2846.3111067216755,1250000.0,36.433654302771586,Heinz2001,Heinz2001,40.0,72.0,20.0,5.20506406532341,none
22,[0.],4269.466660082513,1423.1555533608378,RP,[0.001],0.1,0.01,2846.3111067216755,1250000.0,46.433654302771586,Heinz2001,Heinz2001,40.0,72.0,30.0,4.817842664215067,none
23,[0.],4269.466660082513,1423.1555533608378,RP,[0.001],0.1,0.01,2846.3111067216755,1250000.0,56.433654302771586,Heinz2001,Heinz2001,40.0,72.0,40.0,5.166016004912094,none
24,[0.],4718.534176278918,1572.8447254263058,RP,[0.001],0.1,0.01,3145.6894508526116,1250000.0,36.896005181474834,Heinz2001,Heinz2001,40.0,72.0,20.0,5.644975899127332,none
