,API,cf_high,cf_low,decoding_type,delta_theta,dur,dur_ramp,freq,fs,level,model,model_name,n_cf,n_fiber_per_chan,nominal_level,result,roving_type
0,"[[0.         0.        ]
 [0.         0.02777778]]",2120.0166774534496,706.6722258178165,AI,[0.001 0.001],0.1,0.01,1413.344451635633,200000.0,[25.09330955],Zilany2014,Zilany2014,40.0,72.0,20.0,0.011843458401698146,level
1,"[[0.         0.        ]
 [0.         0.02777778]]",2120.0166774534496,706.6722258178165,AI,[0.001 0.001],0.1,0.01,1413.344451635633,200000.0,[40.70661736],Zilany2014,Zilany2014,40.0,72.0,30.0,0.008202253309240551,level
2,"[[0.         0.        ]
 [0.         0.02777778]]",2120.0166774534496,706.6722258178165,AI,[0.001 0.001],0.1,0.01,1413.344451635633,200000.0,[49.87736407],Zilany2014,Zilany2014,40.0,72.0,40.0,0.006290806392094878,level
3,"[[0.         0.        ]
 [0.         0.02777778]]",2343.0025207532694,781.0008402510898,AI,[0.001 0.001],0.1,0.01,1562.0016805021796,200000.0,[30.48065563],Zilany2014,Zilany2014,40.0,72.0,20.0,0.012235678167485893,level
4,"[[0.         0.        ]
 [0.         0.02777778]]",2343.0025207532694,781.0008402510898,AI,[0.001 0.001],0.1,0.01,1562.0016805021796,200000.0,[39.2330946],Zilany2014,Zilany2014,40.0,72.0,30.0,0.008720035874322163,level
5,"[[0.         0.        ]
 [0.         0.02777778]]",2343.0025207532694,781.0008402510898,AI,[0.001 0.001],0.1,0.01,1562.0016805021796,200000.0,[45.70713121],Zilany2014,Zilany2014,40.0,72.0,40.0,0.006725516015389733,level
6,"[[0.         0.        ]
 [0.         0.02777778]]",2589.4422768646923,863.1474256215641,AI,[0.001 0.001],0.1,0.01,1726.2948512431283,200000.0,[30.36481413],Zilany2014,Zilany2014,40.0,72.0,20.0,0.013348239607616323,level
7,"[[0.         0.        ]
 [0.         0.02777778]]",2589.4422768646923,863.1474256215641,AI,[0.001 0.001],0.1,0.01,1726.2948512431283,200000.0,[37.87211132],Zilany2014,Zilany2014,40.0,72.0,30.0,0.00921243436989832,level
8,"[[0.         0.        ]
 [0.         0.02777778]]",2589.4422768646923,863.1474256215641,AI,[0.001 0.001],0.1,0.01,1726.2948512431283,200000.0,[47.05263735],Zilany2014,Zilany2014,40.0,72.0,40.0,0.007130606837358347,level
9,"[[0.         0.        ]
 [0.         0.02777778]]",2861.8028558750702,953.9342852916901,AI,[0.001 0.001],0.1,0.01,1907.8685705833802,200000.0,[31.8489271],Zilany2014,Zilany2014,40.0,72.0,20.0,0.01341978723805547,level
10,"[[0.         0.        ]
 [0.         0.02777778]]",2861.8028558750702,953.9342852916901,AI,[0.001 0.001],0.1,0.01,1907.8685705833802,200000.0,[40.87505306],Zilany2014,Zilany2014,40.0,72.0,30.0,0.010058008937794462,level
11,"[[0.         0.        ]
 [0.         0.02777778]]",2861.8028558750702,953.9342852916901,AI,[0.001 0.001],0.1,0.01,1907.8685705833802,200000.0,[49.92985001],Zilany2014,Zilany2014,40.0,72.0,40.0,0.007678163246340648,level
12,"[[0.         0.        ]
 [0.         0.02777778]]",3162.8106403712163,1054.270213457072,AI,[0.001 0.001],0.1,0.01,2108.540426914144,200000.0,[31.51419601],Zilany2014,Zilany2014,40.0,72.0,20.0,0.015194267231101913,level
13,"[[0.         0.        ]
 [0.         0.02777778]]",3162.8106403712163,1054.270213457072,AI,[0.001 0.001],0.1,0.01,2108.540426914144,200000.0,[41.23686512],Zilany2014,Zilany2014,40.0,72.0,30.0,0.010880137161082147,level
14,"[[0.         0.        ]
 [0.         0.02777778]]",3162.8106403712163,1054.270213457072,AI,[0.001 0.001],0.1,0.01,2108.540426914144,200000.0,[49.57040947],Zilany2014,Zilany2014,40.0,72.0,40.0,0.008750655340384167,level
15,"[[0.         0.        ]
 [0.         0.02777778]]",3495.478777061525,1165.1595923538416,AI,[0.001 0.001],0.1,0.01,2330.3191847076832,200000.0,[31.16603132],Zilany2014,Zilany2014,40.0,72.0,20.0,0.01799221273674498,level
16,"[[0.         0.        ]
 [0.         0.02777778]]",3495.478777061525,1165.1595923538416,AI,[0.001 0.001],0.1,0.01,2330.3191847076832,200000.0,[38.49136308],Zilany2014,Zilany2014,40.0,72.0,30.0,0.012932892825202411,level
17,"[[0.         0.        ]
 [0.         0.02777778]]",3495.478777061525,1165.1595923538416,AI,[0.001 0.001],0.1,0.01,2330.3191847076832,200000.0,[51.12235288],Zilany2014,Zilany2014,40.0,72.0,40.0,0.009933211664069908,level
18,"[[0.         0.        ]
 [0.         0.02777778]]",3863.137338963008,1287.7124463210027,AI,[0.001 0.001],0.1,0.01,2575.4248926420055,200000.0,[28.12341118],Zilany2014,Zilany2014,40.0,72.0,20.0,0.021034949526984845,level
19,"[[0.         0.        ]
 [0.         0.02777778]]",3863.137338963008,1287.7124463210027,AI,[0.001 0.001],0.1,0.01,2575.4248926420055,200000.0,[40.86619455],Zilany2014,Zilany2014,40.0,72.0,30.0,0.015338111718975495,level
20,"[[0.         0.        ]
 [0.         0.02777778]]",3863.137338963008,1287.7124463210027,AI,[0.001 0.001],0.1,0.01,2575.4248926420055,200000.0,[48.74212705],Zilany2014,Zilany2014,40.0,72.0,40.0,0.011579780651973428,level
21,"[[0.         0.        ]
 [0.         0.02777778]]",4269.466660082513,1423.1555533608378,AI,[0.001 0.001],0.1,0.01,2846.3111067216755,200000.0,[29.10783666],Zilany2014,Zilany2014,40.0,72.0,20.0,0.02659002511785492,level
22,"[[0.         0.        ]
 [0.         0.02777778]]",4269.466660082513,1423.1555533608378,AI,[0.001 0.001],0.1,0.01,2846.3111067216755,200000.0,[37.48632017],Zilany2014,Zilany2014,40.0,72.0,30.0,0.020879072075634893,level
23,"[[0.         0.        ]
 [0.         0.02777778]]",4269.466660082513,1423.1555533608378,AI,[0.001 0.001],0.1,0.01,2846.3111067216755,200000.0,[49.0077974],Zilany2014,Zilany2014,40.0,72.0,40.0,0.0161042328263041,level
24,"[[0.         0.        ]
 [0.         0.02777778]]",4718.534176278918,1572.8447254263058,AI,[0.001 0.001],0.1,0.01,3145.6894508526116,200000.0,[26.36572691],Zilany2014,Zilany2014,40.0,72.0,20.0,0.04076496322445494,level
25,"[[0.         0.        ]
 [0.         0.02777778]]",4718.534176278918,1572.8447254263058,AI,[0.001 0.001],0.1,0.01,3145.6894508526116,200000.0,[35.16128628],Zilany2014,Zilany2014,40.0,72.0,30.0,0.030100781538751217,level
26,"[[0.         0.        ]
 [0.         0.02777778]]",4718.534176278918,1572.8447254263058,AI,[0.001 0.001],0.1,0.01,3145.6894508526116,200000.0,[45.60953896],Zilany2014,Zilany2014,40.0,72.0,40.0,0.02330870833890628,level
27,"[[0.         0.        ]
 [0.         0.02777778]]",5214.835141090398,1738.2783803634659,AI,[0.001 0.001],0.1,0.01,3476.5567607269318,200000.0,[28.01336049],Zilany2014,Zilany2014,40.0,72.0,20.0,0.06032183031119617,level
28,"[[0.         0.        ]
 [0.         0.02777778]]",5214.835141090398,1738.2783803634659,AI,[0.001 0.001],0.1,0.01,3476.5567607269318,200000.0,[38.27076566],Zilany2014,Zilany2014,40.0,72.0,30.0,0.045436251877282834,level
29,"[[0.         0.        ]
 [0.         0.02777778]]",5214.835141090398,1738.2783803634659,AI,[0.001 0.001],0.1,0.01,3476.5567607269318,200000.0,[44.50796113],Zilany2014,Zilany2014,40.0,72.0,40.0,0.03149536039771321,level
